-1.2651	-1.4793	-1.1774	0.44092
0.6644	-0.098921	-0.86447	-0.56774
0.84163	-0.0085728	-0.97665	1.601
1.2076	-0.91525	0.52181	-0.50158
3.0017	-0.2659	0.40726	2.7356
1.1723	-0.038195	-0.096269	1.966
1.1329	-0.4312	1.4209	-0.40849
1.4999	0.51568	0.78494	3.0384
1.1602	0.11272	1.4338	1.0002
-1.4398	-1.9091	0.96261	2.3998
-0.066927	-1.843	-1.1801	0.91939
2.8871	-0.25903	-1.0306	1.8984
-0.099637	-0.59235	1.0555	2.2637
-0.85746	-1.2114	-0.063362	-0.31683
-0.62147	-1.1305	0.2518	1.9013
0.93201	0.26968	0.56809	2.6301
2.4323	1.2745	-0.35872	0.79996
1.7851	-0.32434	-1.0117	0.85395
3.5857	0.07154	-0.74641	1.6902
0.47232	-0.20183	0.21451	1.6891
-0.39398	-0.66908	-1.0744	-0.46296
-1.0535	-1.8022	-0.77868	1.3788
0.54874	-0.43009	1.3623	2.7069
3.548	-1.2651	-0.16253	2.0816
3.8905	-0.90651	1.4315	3.2147
0.80887	-1.6243	0.13357	2.0719
0.66441	0.37684	-0.1043	2.294
-1.4972	-1.716	1.0679	-0.14164
1.7157	-0.12715	-1.5951	1.5895
0.35368	-0.95495	1.4394	0.23761
1.9378	0.28852	-1.1855	0.32515
1.6148	-0.25571	-0.86475	2.1987
2.0362	1.0987	-0.093497	1.246
2.7664	-0.22217	0.52497	1.9353
2.0067	-0.36692	0.37413	3.0298
3.1925	0.36331	-1.3429	-0.12105
3.4135	1.0665	0.539	2.1767
1.8592	-0.38848	-0.52382	1.7773
2.1429	1.2335	-0.96137	1.7871
0.80725	-0.21713	-1.0634	1.9661
1.8404	0.7536	-1.1889	2.2083
0.59457	-1.7401	-1.0039	0.84904
0.15018	0.44574	-0.69289	1.1876
-0.20609	0.31937	-1.0596	0.34257
3.6208	-0.29104	0.54077	1.7986
-1.3721	-0.73346	-0.68789	1.2958
0.12252	-0.53353	1.2083	0.027737
0.54745	-0.1004	-0.07588	3.1999
1.9735	-0.50745	-0.43477	1.4123
1.0815	-0.90143	0.26664	2.0738
2.1297	0.61167	-1.3541	2.3381
-0.070872	-0.98216	0.87762	2.0192
2.2604	1.5624	-0.938	1.5758
1.662	-0.1976	-0.0040306	1.8221
0.44309	-0.51853	-1.669	2.2664
3.7523	-0.74106	0.39492	2.3364
1.9351	0.51493	-1.4784	1.3328
1.9432	-0.57771	0.84581	2.2412
1.9642	1.3765	1.0792	1.7691
-0.097284	0.44482	0.61856	2.9844
0.22728	0.16638	0.23323	-0.89722
0.059982	-0.26993	-0.8433	1.6668
0.15806	-1.4041	-1.2956	1.6615
2.8445	1.1626	1.6982	1.7697
3.7954	-0.21478	1.9011	1.1321
-0.30967	-0.53481	-1.557	1.8852
-0.18427	-0.97485	-0.58818	0.5137
-0.32036	0.49866	-0.10734	-0.13691
2.3264	-0.56523	-0.85408	2.0117
-0.44059	-1.7068	-1.2823	2.153
2.354	1.2311	-0.457	1.4301
0.78905	0.56023	1.6439	2.2566
-0.4949	0.85877	0.0014913	0.90541
-0.51052	0.47312	-1.0387	-0.37767
-1.2182	-1.514	0.22171	0.91505
0.86627	0.19096	-1.0343	1.0218
-1.0748	-1.2427	-1.1368	0.28362
-0.29224	-1.3716	2.1582	1.3945
1.605	0.24656	-0.64121	1.9981
3.1447	0.46163	0.88507	0.15566
3.0413	1.5289	1.5462	0.41255
0.23936	-0.6589	-0.13642	1.4876
-0.38451	-0.87919	0.77794	2.4382
0.96468	-0.41912	-0.80797	2.0061
1.7085	-0.7623	-0.5501	1.4402
-1.045	-1.1457	1.5112	0.20715
-0.075935	-0.34874	2.411	1.7895
0.33326	-0.79314	0.31081	2.4933
1.1064	-1.1797	-0.6869	2.1101
-0.50458	-2.039	-1.3088	1.9707
1.2868	-0.39499	-1.0319	1.7317
3.6125	-0.46733	-0.62358	1.9741
3.6734	-0.46045	2.2962	-1.1238
2.4626	1.6778	1.8545	0.22362
1.8804	1.1259	2.2646	1.174
3.1573	1.6802	-0.77244	2.1789
1.7038	0.21794	-1.5271	2.2962
2.2222	1.4299	1.9079	0.45579
-1.5042	-1.6599	-0.84864	1.0639
0.60867	-1.8424	-2.3735	1.6307
3.452	-0.31955	2.127	0.95792
2.5004	-0.023404	0.76704	2.3917
0.21799	-0.30064	-1.187	1.6159
-0.85049	1.0269	-0.23447	3.1694
0.1451	0.15576	2.1162	0.87953
2.0317	1.0786	0.47199	2.0238
0.79857	-0.59484	-0.61137	2.1749
1.6815	1.0892	-0.97037	-0.1993
1.6527	-0.17474	-0.021932	1.3445
-0.51388	0.79171	1.2099	2.5112
1.2143	-1.2007	-0.46953	0.61452
1.3352	-2.2651	1.0162	2.7149
-1.0398	-2.3972	-0.086664	0.45393
1.9785	-0.64385	0.66023	0.064488
-1.1117	-1.299	1.8031	2.2665
-0.46291	-1.4964	-0.36054	0.79687
1.9773	1.2597	0.80495	2.0459
-0.44905	-1.7152	-1.0788	1.4839
-0.45363	-2.0306	0.2614	1.7931
0.26162	-1.8279	-0.92893	2.0576
0.14187	-1.643	1.824	0.69923
-0.34475	0.45878	-0.47319	1.6546
-0.11702	-0.43988	1.0228	2.5171
2.0926	1.1671	-0.031184	-1.0606
-1.0929	-1.5743	-0.54057	1.5436
1.5476	1.0172	-1.8197	1.4399
1.8592	0.26475	0.08774	1.6164
-1.4607	-0.72936	0.083903	2.5805
3.28	-0.52741	1.1241	1.9632
3.5998	-0.13319	-0.83935	2.1595
3.1726	-0.41724	1.5364	-0.40209
1.2425	0.11994	-0.91789	0.98444
-0.073784	-0.70519	0.60141	1.05
-1.057	-1.6238	1.4515	0.46694
0.7092	-0.15418	1.0388	-0.66297
2.043	0.20859	0.30117	2.1037
0.47814	-1.5367	1.5814	0.056736
3.9481	-0.75022	1.8115	-0.12456
3.7442	0.044631	-0.92363	2.3888
2.2983	1.4464	1.4502	2.5649
0.46297	-1.7206	1.4792	-0.035794
0.44419	0.63824	-0.79387	0.89719
3.8364	0.081056	1.3853	0.40875
-0.040857	-2.1007	-1.3851	1.3727
1.0925	-0.4829	0.96768	0.16546
2.4671	0.74612	-1.0599	1.4693
2.0868	-0.041029	1.3744	1.8973
-0.38317	-1.7778	-1.6886	1.7896
-0.46296	-1.983	1.1624	0.30892
-1.1401	-1.9284	1.3985	3.1088
0.039702	0.63558	-1.7973	2.6261
-1.0869	-1.4248	0.28701	2.1709
1.7046	1.3023	1.5427	-0.70358
-0.49311	-1.2074	0.53225	1.5767
1.1223	-0.00039099	-0.68194	0.52118
0.94348	-0.17232	1.3345	-0.58093
1.7248	-0.60189	1.4072	0.081011
-0.36365	-1.0186	-0.70996	1.591
2.1754	-0.49719	1.3832	0.99764
-0.46571	-1.7739	1.1512	1.8224
1.7804	-0.64288	-0.99073	-0.50739
-0.98507	-1.581	0.45998	2.2352
-0.0039642	-0.94814	-1.7422	1.8685
4.2033	0.013756	1.6954	1.4758
1.2129	-0.088491	1.6009	-0.22168
2.6937	0.72354	0.24555	2.5445
1.612	0.23094	-1.3507	1.4939
-0.49336	0.27719	2.0838	1.4684
0.9533	0.57796	2.3767	1.1193
3.6097	-0.032372	0.21894	1.8521
3.7105	0.56204	-0.74107	1.0733
1.1955	0.47463	0.36123	0.75384
3.4979	-0.25699	2.1576	0.9481
0.66164	0.37724	-0.93894	2.4103
3.8217	-0.16226	-0.86936	1.658
0.041681	-0.23224	-0.53109	0.10381
2.1924	-0.28534	2.4488	0.99801
-0.052827	0.75789	0.5979	1.3795
-1.1373	-1.1593	1.7208	0.045509
0.39731	-1.3091	1.0571	0.25136
1.5652	-0.12258	0.15971	2.1172
-0.60376	-1.968	2.0252	0.59753
2.1107	-0.67627	0.68586	3.3538
1.8144	0.74685	0.26488	1.6771
2.9033	-0.32221	1.5324	-0.0845
0.56327	-1.8711	0.73938	1.7662
-0.88474	-1.5474	-0.90994	1.4222
1.6477	0.38146	0.31122	2.123
1.3626	-0.89685	-0.87528	0.20207
0.34165	-0.49621	-0.93596	0.28194
0.81689	-0.66552	-1.1247	1.6427
3.8943	-0.65428	0.5815	0.17996
0.02483	0.36339	-0.78287	0.25812
0.13174	-1.1338	-0.59036	2.8908
3.7573	-0.41267	3.0486	1.302
1.5755	-0.72197	1.1655	1.9694
1.4215	-1.2191	-1.0403	1.6887
2.2816	1.4311	-0.30967	1.122
3.8452	-0.65818	1.8565	0.84829
1.1763	0.3511	-1.1546	-0.24483
3.2043	-0.24133	-0.10238	2.1653
3.285	-0.25162	1.0359	0.17105
1.2977	-1.165	0.51002	0.39987
1.8097	-0.96895	-0.011255	1.6307
2.8609	1.833	1.7036	1.0723
-1.4235	-0.79934	-1.8581	2.1434
1.8888	-0.24425	-0.27249	2.0095
0.34941	-1.8829	1.4361	1.0552
-0.58663	0.83666	-1.1717	2.1022
3.7495	-0.92188	-0.10799	2.0591
1.277	-0.66749	2.2507	0.34279
1.5742	-0.62775	-1.31	1.8017
0.4854	-2.2538	-1.499	0.25426
-0.46315	-0.85863	1.6158	0.13597
0.34222	0.75419	-0.92703	0.75569
2.4567	0.4066	-1.4767	1.3105
1.3846	-0.28989	-1.6245	2.5442
2.2241	1.5092	-0.83898	1.9919
-0.99634	-1.6668	-1.042	1.7113
2.0043	-0.54046	0.070308	1.9933
-0.16101	-0.38213	-1.6763	0.80337
0.92029	-0.545	-1.047	0.17318
3.1807	-1.1817	-0.65052	2.0114
-1.491	-1.5108	-0.18366	1.2824
0.90944	0.3427	2.2727	1.6688
1.0406	-1.0639	0.70644	2.496
0.75296	0.082008	2.6387	1.2582
2.5278	0.035698	-2.1125	2.1997
0.042878	0.091847	0.53385	1.9358
2.1263	-0.24277	0.54221	1.8501
1.6405	-0.36221	1.1151	2.5113
1.0809	0.30403	1.4346	0.10476
1.5072	0.014079	-1.3357	2.271
0.1364	-0.073637	1.8642	-0.21264
1.5533	0.17404	0.04933	2.0412
0.46644	0.053321	-1.1511	1.924
0.062317	-1.0494	1.066	2.3117
0.24331	-2.2725	2.359	1.2552
0.32478	-2.1685	0.46167	2.0916
0.40645	0.18102	1.0465	1.6523
1.178	0.17024	-0.28492	2.4255
0.12927	-0.47672	1.8913	1.4815
3.9627	0.20176	0.80452	-0.32485
-0.78393	-1.0566	1.5363	0.87937
1.2575	-0.6607	0.96303	2.2111
0.51803	-0.9191	2.1287	0.41901
0.74246	-1.2218	-0.94628	1.4109
1.4615	-0.35095	0.072229	1.4079
1.2992	-0.8867	-0.6801	1.7336
1.8781	0.57744	1.9547	1.0225
4.0895	-1.1387	0.91098	2.1391
0.39668	0.85159	0.7333	1.9275
2.2096	-1.1441	-0.15389	1.1002
0.59831	-0.74732	-1.7502	2.1651
-0.70971	-1.0943	-0.71831	1.8568
-0.25727	0.5189	2.2356	2.0228
-1.5041	-1.7952	0.10647	1.5657
1.5886	0.099737	1.3854	1.882
0.68087	0.49779	1.6076	1.409
2.4456	-0.68477	1.1595	1.9869
-0.9719	-1.0426	2.3005	1.2034
0.23315	-1.6262	-1.2655	0.64655
-0.61442	-0.39407	-0.65532	-0.63172
2.1797	-1.0338	-0.43786	1.3855
1.4001	0.071831	1.8962	0.97566
0.97436	-1.1775	-1.2576	0.84199
0.91401	0.065715	0.62216	1.6491
3.29	0.49379	1.4491	0.53076
1.1899	-0.42008	1.3074	-0.28371
1.6809	0.70743	-1.3284	1.3167
2.5127	1.3203	0.68505	-0.50181
0.62077	0.49474	-0.97978	2.951
0.11229	-1.5623	1.7483	1.5155
0.03002	-1.3074	0.43117	1.7039
1.3589	0.088668	-0.83455	0.21506
-0.96786	-1.2526	-0.63149	0.90523
0.39396	-0.30875	2.1745	0.72024
0.69097	-0.050402	0.70489	2.0275
2.0599	0.12817	-0.35843	1.2193
1.2492	-0.30557	-0.60727	0.95233
0.91384	-1.6891	0.67997	1.5006
-0.7426	-1.337	1.9814	0.89783
-1.269	-2.0786	2.468	0.89321
0.78873	1.0289	-1.3222	2.4082
-0.94036	-1.3545	1.0664	1.619
0.30183	0.37039	-1.4831	2.267
0.80834	-0.54372	-1.8023	2.0033
2.1495	1.8519	3.1076	0.86325
2.3226	-0.5738	-1.0916	1.7773
0.45752	-0.12508	1.8394	1.5584
0.55494	-0.49997	1.7845	-0.38199
-0.1176	-2.2548	-0.4105	1.9474
3.7573	-0.532	-2.0042	2.8335
-0.030083	-0.4203	-1.0677	2.0765
-0.16631	-1.7485	0.062126	1.6716
2.6027	1.2961	1.8878	-0.31012
0.23628	-2.1923	2.4788	0.61129
4.1573	0.7126	-1.1324	1.9462
2.3964	0.56652	0.51095	1.4747
-1.1658	-1.043	1.2834	1.1356
-0.37449	0.85555	-0.57679	-0.13505
0.55414	-0.1264	-0.12796	2.3552
1.5835	0.87884	0.96862	2.3403
0.25186	-0.047889	-1.3914	2.2336
2.0436	0.10418	1.7294	0.6304
1.9527	0.40156	2.2419	1.7112
1.3906	-1.3171	0.69457	1.9572
-1.7013	-1.6927	0.026922	0.004266
1.7653	-0.1953	0.71651	2.5177
1.5415	1.1236	-1.736	2.3442
1.4619	1.2659	0.68087	1.8088
-0.69753	-1.2684	-0.066372	0.68857
3.9623	-0.42033	0.46788	-0.24477
0.46537	-1.908	-0.76996	0.49322
-1.2455	-0.94795	1.3253	0.23445
0.48912	-1.566	-1.6775	2.3293
-0.58419	-0.61642	1.8014	0.73867
0.47925	-0.6247	-1.0073	1.7466
0.40575	0.10809	0.25977	2.9022
2.5475	0.3231	1.9803	0.89218
1.3637	-1.006	-1.3161	1.3881
4.1442	-0.6918	0.32745	-0.033452
1.0811	0.82444	1.2273	2.6845
3.3476	-1.0431	1.7976	0.52832
1.4192	-0.48129	0.31463	2.2697
0.0051106	-0.057909	1.1022	-0.31361
1.5312	0.32026	1.3725	1.9752
2.1886	-0.54631	1.7206	0.88575
-0.35833	-1.4165	1.023	2.74
2.6005	-0.39026	0.18021	2.3273
1.8987	1.2368	-0.4755	2.326
1.2721	-0.52226	1.304	-0.23009
-0.3613	-1.5028	-0.80508	2.1157
1.8778	0.57676	0.31512	2.0745
1.6418	-0.97381	-1.4142	1.5871
1.4834	-0.2887	-0.70052	0.40281
-0.10813	-0.36107	2.3621	2.0452
-0.020925	-1.3034	1.6992	1.399
1.0999	-0.65036	1.8662	1.8819
3.1484	0.5049	-0.99862	1.8336
1.4749	1.0502	1.6832	-0.010801
0.69001	0.09285	-1.0432	1.88
1.267	0.12895	-0.72865	1.9475
0.43543	0.4911	0.80404	-1.1172
2.097	-0.20279	0.70714	1.2559
1.4654	-0.51698	0.36932	-0.48119
0.14013	-0.080779	0.42138	2.1524
1.9982	-0.54172	-0.78629	1.1293
3.8414	-0.96328	-1.5476	1.76
3.9832	-0.19382	0.55517	-0.38584
1.0717	-1.381	1.0238	0.51172
1.1374	-0.070126	1.2847	-0.012051
0.60019	-0.26367	1.7169	0.64857
3.9432	-0.80426	-0.54764	-0.13619
-0.083621	-0.75756	0.60288	2.2519
-0.030172	-0.94316	0.81387	1.6162
0.34923	-1.1777	0.25002	1.8221
-0.067358	-0.035675	1.4481	1.4145
2.0054	-0.64798	0.46635	3.3811
-0.36403	-0.22269	-0.92597	1.7897
1.1755	-0.75444	-1.0222	2.955
3.3966	-0.076585	2.6017	1.368
1.2905	-0.24854	2.0571	0.78884
1.2522	-0.75356	-1.8812	2.2056
3.6098	0.080722	-1.1162	1.6536
0.83592	-0.73407	2.323	1.3932
0.4462	1.0508	-0.068777	1.7243
3.8611	0.28548	-0.31617	2.0599
0.50457	-0.94361	1.2405	0.88758
1.7641	-0.84971	-0.94863	1.5299
1.2912	-0.45249	-0.071519	1.3721
4.1906	-0.033004	1.2763	1.3832
1.9107	0.96385	-1.1379	0.7195
0.73071	0.18408	0.59855	1.6042
4.4376	-0.75711	0.49392	2.7138
-0.91286	-1.9502	1.1966	0.35585
-0.20957	-0.034694	1.1788	2.6905
-0.99451	-1.2158	1.5122	0.23394
0.54952	0.70779	-1.0608	1.1797
1.0024	-0.20531	-1.4295	1.7936
-1.137	-1.2805	1.8493	0.070797
0.54363	0.029335	-1.7183	1.7072
-0.42872	-1.766	-1.5326	1.6964
0.50299	-1.3572	0.89702	-0.071196
3.2567	-0.66091	-0.43279	2.6526
1.8991	-0.15866	-1.12	0.37849
0.89483	-0.72926	-2.1849	1.8836
-0.57062	0.8397	-0.38011	0.34694
2.1835	2.4893	-0.46791	1.9537
0.55478	-0.28569	1.4095	1.5289
0.50401	-1.6853	-0.6936	1.0988
0.32079	0.11378	0.085796	0.066313
2.1704	-0.3856	1.4106	-0.57664
0.82196	-0.17971	-1.2563	2.357
1.9599	0.66914	-0.51781	2.906
-0.20815	0.24409	0.42862	2.5745
1.174	-1.18	-1.2327	0.38638
2.8717	1.0938	-0.51713	1.4004
1.4554	-0.19926	1.9582	1.4218
2.0035	-0.39242	1.6979	1.7362
-0.36599	-1.0552	0.76626	0.29428
0.95306	0.2316	-0.99612	1.3705
0.43578	-2.5706	-0.95286	0.55534
1.1277	0.040378	-0.035338	1.1107
2.0488	0.97816	-0.51882	-0.65387
3.8662	-0.25892	1.9934	0.24165
0.50426	-1.1907	0.55319	2.5633
0.58836	-1.6311	0.97652	1.6333
1.7854	-0.82696	1.5465	0.60948
2.4866	0.75089	-0.31577	0.34572
2.7689	-0.35134	0.79084	2.7658
0.84483	0.5189	2.0606	0.24724
0.082222	-0.46684	0.20678	1.7938
-0.46765	-1.3166	1.5832	1.732
1.7439	0.60507	1.1701	0.21568
-0.50936	-0.95128	0.009477	1.9441
3.0789	-0.50184	1.7604	0.5583
3.6623	-0.44037	0.99667	-0.45169
0.011759	0.80582	0.66638	2.2036
-0.19458	0.99972	-0.52358	1.2705
-0.43249	0.80039	1.8099	0.81107
1.4491	-0.31619	-0.064925	2.3783
-0.13441	-0.66625	1.2228	0.59122
0.09194	-1.4395	1.8776	0.90001
1.3148	-0.86704	0.11066	2.1678
0.72402	-1.2168	1.3814	0.48287
1.7608	0.13391	1.6344	3.2554
2.2367	-1.0594	-0.40967	-0.21448
0.88479	0.874	3.0253	2.4587
0.0077342	-1.9192	-0.3606	0.51749
2.1632	0.9004	-0.029708	0.98714
-0.48595	-0.02923	-0.0034149	1.8318
-0.2935	-1.9671	2.7184	0.6227
2.1086	-0.69278	-0.18023	1.676
0.06029	-1.3316	0.039753	1.7279
-0.7073	-1.0147	1.0726	1.6106
2.0831	1.3949	-0.86342	2.1545
-0.8838	-1.6051	1.1209	2.16
0.34341	-0.47692	-0.9147	1.1775
0.29395	0.58053	0.44778	1.4396
1.3927	0.59835	0.66986	2.7913
-0.91133	-0.81117	1.6959	-0.24298
2.0341	-0.95424	1.4267	0.10884
1.6268	-0.75285	-0.80811	1.3861
-0.013133	-0.11776	1.6742	-0.30482
0.85177	0.15483	1.9237	0.33243
0.58928	-1.5341	-1.6958	1.7728
2.4983	0.34621	0.19626	1.9527
0.58005	-1.9072	0.20959	1.506
2.8179	1.0161	-0.036137	2.565
2.0423	0.57543	2.2766	0.58471
1.7121	-0.23254	2.2237	0.65506
0.35421	-0.10487	-1.2665	2.1278
0.40532	-1.8801	1.8974	0.98838
2.1476	-0.12631	-0.5869	0.37202
-0.27044	-1.6143	0.3945	2.8476
1.7292	0.94726	-1.4435	0.89661
-0.43489	0.0026934	1.5016	-0.1777
-0.85354	-0.62265	-0.19361	1.0875
-0.49404	-1.2001	-0.61063	2.5477
1.6747	-0.14746	-0.16985	2.4083
-0.8004	-1.1601	2.3667	-0.49109
0.72645	0.26941	0.7701	0.99758
1.9809	1.0369	-0.8432	0.71584
2.0761	0.37524	0.34544	2.1094
2.022	-0.094178	-0.92786	1.4033
0.9316	-0.56114	2.4456	0.7488
1.9552	-0.19982	1.5238	2.5127
-1.6362	-2.0933	0.37646	2.0937
1.5459	-0.26818	1.5034	-0.48663
1.6369	-0.5828	1.3124	1.868
-0.64854	-1.6485	1.8028	0.043755
1.072	-0.67211	-1.0516	1.4417
2.0589	1.2464	-1.3822	-0.58978
-0.47105	-1.3988	1.4999	-0.12667
0.98264	0.81135	1.141	-0.11149
-0.31741	-1.3231	-0.70263	0.69652
0.54486	-0.47112	1.3428	2.4453
-0.20696	0.1715	1.1126	1.913
2.2247	-0.69571	0.031672	1.1165
2.1769	-0.79965	-0.54143	0.14222
0.33379	0.96645	-0.89156	0.059179
0.73736	-0.6401	1.411	2.3095
-0.62353	-0.46138	-0.94368	2.9365
1.7451	-0.32871	1.2985	0.02293
0.83437	-0.61404	-0.55376	1.7248
2.4786	1.1121	2.0089	0.61654
-0.87793	-1.147	2.3551	0.71286
0.45935	-1.6031	1.3203	-0.39957
-0.8889	-1.6065	-1.0094	1.8867
1.2474	-0.10098	-1.1112	2.3812
2.8095	0.88327	-0.99198	2.1877
1.9592	1.8836	0.68098	1.8707
0.096846	-1.6396	1.4082	0.18564
0.57072	-0.63253	1.2264	2.2563
2.9319	1.1415	-1.216	1.1937
0.028127	1.074	0.65747	-0.40747
1.0337	-1.128	0.33867	1.5932
-0.16561	-1.7431	-0.51668	1.7528
1.4585	0.23935	1.091	1.513
0.94239	0.10014	-1.151	1.248
-0.27255	-0.67176	0.31132	1.6999
1.0138	-1.1792	2.0146	0.59055
-0.39913	-1.3554	0.94924	0.38821
-0.29092	-0.81929	1.7052	0.3726
0.96529	-0.85482	2.0813	0.93547
-0.48551	-1.7143	-0.22344	2.1568
0.56014	0.35967	1.2313	2.3315
0.60118	0.36711	0.90851	1.9592
2.1201	1.2595	2.885	1.3845
-0.039293	0.92873	1.2522	1.8954
0.44192	-0.46648	-1.5014	0.52243
1.7452	-0.098472	-0.94944	2.6608
-0.3887	-1.2902	-1.3661	0.21436
3.6176	-0.36861	-0.9222	2.1042
-1.0945	-1.1813	-0.30322	1.7583
4.8803	0.15739	-0.78085	0.51308
1.3947	-1.1908	-1.1194	1.9177
-0.4703	-1.1225	-0.93979	0.48328
3.6335	-0.91382	0.99892	2.7337
1.2428	-0.89725	-1.3216	1.4045
1.5488	0.22406	-0.12778	0.24599
0.082586	-2.819	-0.14192	2.1162
2.397	1.1541	-1.9668	2.8373
1.923	1.6321	1.4702	1.6778
-0.18879	-0.94814	0.82127	2.8922
0.049791	-0.35285	1.0438	-0.26282
1.2729	0.038328	1.7206	1.4806
2.7557	1.564	0.50803	1.9242
0.17669	-0.67639	1.055	3.5468
4.1912	-0.01846	1.4583	-1.215
-0.16202	-1.9751	0.61408	0.27084
2.2755	0.17583	2.3518	0.88109
0.66969	-0.36912	-0.6019	2.7096
0.74879	-1.4643	-0.90642	1.2829
4.2025	0.13962	-1.1657	1.9421
0.83003	0.078744	0.69047	2.2079
1.5483	-0.40505	-1.1617	2.3776
2.0169	-1.1444	-1.404	1.7656
2.0421	0.92904	1.4745	2.9774
0.49423	-2.7143	-1.5638	3.3163
1.8706	-0.58511	1.9838	0.72186
3.7479	-1.2444	3.1744	1.0296
0.48016	-0.72694	-0.53032	3.0198
1.0289	-0.61289	-1.1937	2.0807
-0.88008	0.78444	1.8653	1.1328
-0.89673	-1.2975	-0.14966	1.835
-0.56682	-1.4293	-1.1618	2.3174
1.7173	-0.16524	-0.77487	0.66978
4.0553	0.44024	2.6551	1.5072
0.35024	0.70658	1.6608	0.71637
0.21532	-1.4606	-0.92817	1.8558
-0.027285	-1.059	-0.13082	0.65061
-0.47733	-0.015966	1.4706	1.241
-0.10242	-0.71481	1.4015	0.21077
2.3499	0.9606	0.44308	-0.072168
-0.49536	-1.9077	0.2563	1.8053
-0.57407	-1.6121	0.25776	1.5648
3.5683	-0.013847	-0.23717	3.0419
-0.37487	-0.39932	1.5917	0.80527
0.56723	-2.99	1.6508	-0.28971
-0.4618	1.0406	1.2062	2.5996
-0.50989	0.0092676	0.76021	2.4063
0.80777	0.26878	0.92615	1.4765
0.78594	-0.7832	0.47753	1.7702
1.9196	-0.76028	-0.81218	0.41572
